tweet,labels
"In class still drunk from last night and this broad is doing a presentation on Chipotle, bitch can I live #tease #feedme",1
In class tearing up like a bitch,1
In da club makin movies. I feel like tyler perry. Fuckin niggas bitches.dey like why did.i gt married.,1
In elementary school I tied a girl to the tetherball pole with the tetherball cause she was bein a bitch.,1
In life you must ask yourself...are you a chosen one or a basic bitch? #letsbereal,1
In my 25 years I've supported more niggas and bitches and they kids and well.. my gratitude has died.,1
"In my opinion LHHA is a spot on description of how some of Atlanta is. Dumb hoes and niggas, ratchet broads, and stupid arguments.",1
In my opinion every bitch gay.,1
In order to be a real nicca you gots to be REAL nicca!,1
"In other news, my eyelid is STILL spasming. Putting on mascara today was a bitch. #wtf",1
In other words call you a bitch.,1
In reality lame niggas and corny niggas get bitches bc it's sooo many of dem niggas nbs lol,1
In redneck land ;) #Tennessee,1
"In the past week, both Paula Dean AND my uncle lost their jobs for saying ""nigger"". Bullllllshiiiiitttt",1
"In the words of lil Debbie ""I'm that bitch""",1
"In this update you will find lots of hardcore cock sucking, ass pounding and pussy pulsing thrills. I have to&#8230; http://t.co/LVODRmiwIh",1
In two months tho hoe,1
In yo bitch dm like.. http://t.co/OuJU8LaXr1,1
In-N-Out is like the sunshine and blue sky. The song of a bird. A smile at the front porch. The perfume of the ocean on wind-kissed cheeks.,2
Inbed eating left over poppadom. #livinthedream,2
Including ya size hoe !,1
Inde jus got me all hype at work!! I knew my bitch Candace ain't die,1
Indiana ain't gone give these niccas shit ... They was posed to win the last game!,1
Indiana lost to Bowling Green. Big Ten continues to be trash.,2
"Indirect ass little bitches, like you know my fucking number and where I live.",1
Innovative ideas about an unresolved issue relating to your ho... More for Libra http://t.co/UOoN09K1Dq,1
"Inspiring a huge crowd of tourists to sit and watch the ""wild meadow rats"" over here by the trash cans. Cameras are out. There is gasping.",2
"Instagram have you looking at motherfuckers like ""Who the FUCK does this bitch/nigga think she/he ISSS""??",1
"Instead of calling each other hoes, girls should be supporting each other. Idk that's just me though.",1
"Instead of joining sports teams, hoes be joining Twerk Teams.",1
International law enforcement operation disrupts Shylock banking malware - PCWorld: International law enforcem... http://t.co/NPVP80gFh6,2
International law enforcement operation disrupts Shylock banking malware - PCWorld: International law enforcem... http://t.co/XEzf7Cj5qT,2
International law enforcement operation disrupts Shylock banking malware - PCWorld: International law enforcem... http://t.co/XiZRs7ATWL,2
International police operation disrupts Shylock banking Trojan - Computerworld: The GuardianInternational poli... http://t.co/KhSV319gh9,2
International police operation disrupts Shylock banking Trojan - Computerworld: The GuardianInternational poli... http://t.co/zIBNJMIILJ,2
Ion care fuck that hoe &#9996;&#65039;,0
Ion even wanna see this bitch . &#128530; talking bout ill make you breakfast,1
Ion fight but it aint no pussy in my heart nigga ion fear nobody but god loose win or draw,1
Ion give a fuck ion give a fuck ion ion ion give a fuck bitch I don't give a fuck about you or anything that you do,1
Ion got no type...... Bad bitches is the only thing that I like,1
Ion kno wat kinda spring clothes imma get my yung nicca dis year we ain't doin da polo dis year gotta offset em wit sumthin else,2
Ion kno what im doing tonite....i jus kno its gon end wit me dick first in some pussy....,1
Ion know why this bitch insists on telling me where she be going now. Idgaf about chu bitch like damn.,1
Ion like doll face hoes,1
Ion like the ho cause she talk to mf much with ha real butt ugly ass dumb young ass ho &#128553;&#128074;&#128522;&#128299;&#128591;&#128079;&#128530;&#9996;&#65039;,1
"Ion pay for pussy, because her pussy priceless.. I go fishin in it and I ain't a Pisces",1
Ion trust no bitch!,1
Ionn got no type bad bitches is the only thing that I like,1
Iont care about where a n%a been where a bitch goin or the kinda shit they been thru!!,1
Iont got no type NAW bad bitches is the only thing that I like,1
Iont got no type bad bitches is the only thing that I like,1
Iont see how some of you niggas fags!!,0
Irie is a bitch for not letting me borrow his charger.,1
"Irritating reading ppl bitch abt smthng, yet offer shit for evidence to even support their slant. Simply complaining is the easy part.",1
Is Hillary the &#8216;dodo bird&#8217; candidate? http://t.co/3FyoSi28Jm via @worldnetdaily,2
Is Hillary the &#8216;dodo bird&#8217; candidate? http://t.co/YfUbgwQ4tw via @worldnetdaily,2
Is Moyles a retard lol? Starting Fellani instead ae RVP? Please come back Fergie #SirAlexFerguson #ManchesterUnited #ManchesterDerby #MUFC,1
Is Wayne Brady gonna have to choke a bitch?,1
Is Wayne Brady gonna have to smack a bitch?,1
Is Yankee in a good mood today or what,2
Is anything going down tonight besides my bitch,1
Is dare any colored players in hockey?,2
"Is it just me or is Hicks saying ""bung beds""? @RonandFezSXM",2
Is it weird licking your own nip?,2
"Is she my kind of hoe or nae ""@LissetElisa: Its ok you a hoe anyways &#128522;""",1
Is that a hawk? What the fuck kind of bird is that?,1
Is that the remix fam? &#8220;@Iam_webster: These hoes aint lawyers &#128553;&#127908; lol on god thats my fav Chris Brown song&#8221;,1
"Is that the remix? ""@breezyfrmdablok: these hoes ain't lawyers! &#127908;&#128553; lmao my fave Chris Brown song""",1
Is there a full moon out? #CrazyAssholes out in full force and I'm not talking about muzzies or liberals&#8252;&#65039; And I'm in the mood to oblige.,0
Is there a looser #college town than #BTown ??? If yes id like to visit #IU #hoosiers,2
Is there a vending machine around this bitch im starvin,1
"Is there a website that delivers expensive wine, cigars and big booty hoes to my door step?",1
Is there an additional charge for the pussy to listen to my personal problems?,1
Is this bitch for real? I'm heated bruh.,1
Is this hoe gone dm me back,1
Is this napK bitch retarded or stupid wtf would you request me didn't she read my bio it's pretty&#8230; http://t.co/ReqHlHHml4,1
Is this retarded bitch really this stupid?,1
"Is you ready bitch , cause my hair laid. Yours? @__baabyshaay http://t.co/n0gu5j7dqx",1
Islamic Jihadis run away to Pakistan @PureMonotheist @BemetOr8 #UniteBlue,2
Isley brothers got me alot of pussy boy. Take notes,1
It ain't April Fool's yet.. &#171;@IGiveEmNathan Jay Z trash&#187;,2
It ain't nothin to cut a bitch off,1
It ain't nothin to cut that bitch off,1
"It ain't nothing like chasing money cause you have a purpose, but chasing these hoes for what? 
*Vice Versa*",1
It ain't nothing to cut that bitch off,1
It ain't nunn to cut that bitch off&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;,1
It aint nothing to cut that bitch off- K camp,1
It aint nuffin to cut that bitch off!!!!,1
It aint nun to cut dat bitch off &#128135;&#128299;&#9996;&#65039;,1
It aint nuttin to cut that bitch off......thats why that shit my ring tone &#9995;,1
It all started in '95 bitch&#128118;,1
"It already Soaked, Sinked, &amp; Melted so dropped that's shit bitch IDGAF linc up or get caught &#128175;",1
It be 30 below zero and hoes still go out like its 90 degrees plus tax,1
It be so good to not gotta woyke in da moanin. I da only colored dat woyke cuz colored folk be lazy and lives off da white guilt,2
It be sounding like the bitch that the cops talk to on their radio is the same sounding bitch every single time. It aint never a dude voice,1
It bothers me when a ugly girl has a bad bitch attitude.,1
"It doesn't just affect kids. It affects the faculty, the staff, that work at these schools that are queer.",1
"It feels awkward to have the @Yankees playing against the @Reds. I mean, we all know who I'm rooting for, but it's awkward.",2
It gets me mad when a Mexicans go against Mexico like wtf support your team bitch,1
"It happens AGAIN!! Black pack beats ""whitey."" This should make national news. http://t.co/izKoA2Xb",0
It is fucking retarded how I can't say a single thing in this house without some blowback.,1
"It is impossible for females to be players, pimps, etc... They're called hoes",1
It makes me sad knowing this queers won't be down the street anymore. @TheOneMiss_Luu @OliviaLuu3 #SadTweet,1
It might be infected &#8220;@CutieNamedKitty: Niggas would really turn that pussy down ? Buggin&#8221;,1
It only be y'all worthless bitches that be like that though,1
It opened up with some clouds parting and with SILK-----&gt;Can we get a room on the southside of the ghetto!,1
It pissrs me tf off when I call you back a half a second later nd you dont answer. You a bitch ass nigga for that,1
It prolli seem like I flirt but iont want none of y'all hoes &#128514;,1
It really ain't nothin to cut that bitch off,1
It really is too bad that #California had faggot marriage forced upon her after her citizens declared it illegal.,0
It sad how bitches wake up being messy like bitch find you another career cause this ain't working out for u &#128553;&#128175;&#128584;&#128513;,1
It seem like Cory talked to 75% of all indianapolis hoes &#128514;&#128514;&#128514; nbs,1
It stink in this bitch it must be them pussy ass niggas talkin shit,1
It stinks in here must be then pussy ass niggas talkin shit #tomyfacebro test me,0
It the principle of the matter bitch! &#128581;,1
It was my sophomore year that I learned these hoes weren't loyal,1
"It was nice of you to unfollow me, fag",0
It would be pretty cool if I got to see @boybandproject 1 more time before I go back to hillbilly town! @TheZacMann @levimitchell...&#128531;,2
"It wus yo fat ass that filled out the application to work there, not me bitch.....",1
"It's #CampaignSeason, bitch. @MikeofDoom https://t.co/muxtC1fHmH",1
It's 2014 and y'all niggas still fuckin with these hoes. Go get you a wife bruh #wifingsquad2014,1
It's 90 degrees and this bitch has a stuffed animal wrapped around her neck #onlyattheducksgame,1
It's Friday bitch!! http://t.co/9Taj2OUsCc,1
It's Karaoke night baby! Hi ho! Hi ho! It's off to sing I go! With a voice that sounds like sandpaper hi ho! Hi ho!,2
"It's Mrs. G, bitches. That's Mrs. GROHL if I don't know you. #wineprobz",1
"It's October babe, you don't have to be a hoe anymore.",1
It's Some hoes out here tonite &amp; I got Shawty wit me,1
"It's a Bob Schieffer holiday now, he's proud and smitten that he's the ""good white guy,"" hicks be damned! Everything is 1965. Everything.",1
